DISTGENSIZ,DISTGENTYP,SUB,Longitude,Latitude
9.80000000000,Solar,207,-104.72617082800,39.49861626600
3.71000000000,Solar,314,-104.80532432000,39.49350985300
5.52000000000,Solar,309,-104.89215446100,39.48204649000
5.42000000000,Solar,302,-104.80188611200,39.51939390600
8.50000000000,Solar,305,-104.72821763100,39.43528617800
8.70000000000,Solar,306,-104.56825525100,39.48116367900
5.32000000000,Solar,206,-104.72456575700,39.62749230300
10.00000000000,Solar,504,-105.40960520600,39.50069504500
5.40000000000,Solar,207,-104.73401461800,39.51953238600
7.90000000000,Solar,206,-104.72253595100,39.62810488300
6.00000000000,Solar,311,-104.89990209800,39.40706963100
3.92000000000,Solar,204,-104.74063635900,39.61933311000
9.00000000000,Solar,304,-104.74474029800,39.50338749200
8.05000000000,Solar,208,-105.17722299500,39.60813506400
10.00000000000,Solar,305,-104.73634854400,39.45165400200
5.10000000000,Solar,205,-104.80273372000,39.54349995300
6.09500000000,Solar,102,-105.09105660400,38.98314981400
7.40000000000,Solar,306,-104.68076239000,39.38851070700
6.00000000000,Solar,202,-104.74050501700,39.54534540100
2.90000000000,Solar,101,-105.07148916700,39.00055787600
3.36000000000,Solar,202,-104.79715434200,39.56466485400
2.70000000000,Solar,209,-104.81325965300,39.56556479300
4.50000000000,Solar,303,-104.88839489400,39.39462820200
3.99000000000,Solar,302,-104.78058778800,39.50266125600
10.00000000000,Solar,318,-104.84824549000,39.42864074500
2.50000000000,Solar,310,-105.04613723800,39.46636803700
8.10000000000,Solar,310,-105.07595357900,39.43109517100
3.80000000000,Solar,303,-104.88775118900,39.39459350100
7.00000000000,Solar,305,-104.77879432500,39.43916796900
7.69000000000,Solar,314,-104.81005746800,39.50680986500
7.40000000000,Solar,301,-104.82807777500,39.36301947900
9.90000000000,Solar,306,-104.57659153500,39.47787273100
7.70000000000,Solar,206,-104.72142727100,39.62767291400
6.20000000000,Solar,504,-105.31482883400,39.51818813700
5.94000000000,Solar,505,-105.48889003000,39.47785662600
3.80000000000,Solar,303,-104.88733392500,39.39493898800
9.05000000000,Solar,306,-104.62115791900,39.40329387400
9.60000000000,Solar,204,-104.72530747300,39.62167028900
9.90000000000,Solar,101,-105.06269152800,38.97099639900
6.00000000000,Solar,207,-104.72299825400,39.51219558800
4.50000000000,Solar,303,-104.88974610600,39.39399104800
9.50000000000,Solar,303,-104.89456695200,39.38948509700
6.40000000000,Solar,305,-104.69724379200,39.41812923000
5.30000000000,Solar,313,-104.86184639600,39.33664685700
5.22000000000,Solar,312,-104.55583684400,39.36241600900
9.50000000000,Solar,310,-105.08728703200,39.45067245800
9.41000000000,Solar,302,-104.78164681600,39.50016470500
7.00000000000,Solar,207,-104.68819298200,39.53568175200
7.00000000000,Solar,306,-104.58154400700,39.45413220600
3.40000000000,Solar,403,-104.41457995300,39.70543244700
6.20000000000,Solar,201,-104.75270256200,39.59566692200
3.68000000000,Solar,306,-104.62203299700,39.47809187500
5.90000000000,Solar,206,-104.78724755600,39.61974095900
8.10000000000,Solar,201,-104.76152674300,39.61230893500
7.00000000000,Solar,304,-104.74972106200,39.51541508800
13.44000000000,Solar,407,-104.42596748400,39.75906166700
4.20000000000,Solar,312,-104.57679094300,39.37135279000
7.60000000000,Solar,301,-104.81417501500,39.36803862300
8.60000000000,Solar,301,-104.85511757100,39.40298492900
9.80000000000,Solar,401,-104.32812795000,39.79764105800
9.90000000000,Solar,302,-104.80149668100,39.51113069000
4.93000000000,Solar,303,-104.87759799200,39.38764900300
6.50000000000,Solar,314,-104.81013723900,39.50863630900
0.25000000000,Solar,201,-104.74601413300,39.60589218300
9.86000000000,Solar,303,-104.87824800700,39.38942409700
4.90000000000,Solar,102,-105.09793430800,38.97616776700
4.50000000000,Solar,207,-104.72417353000,39.49954602800
4.70000000000,Solar,509,-105.78179395300,39.36465738700
4.60000000000,Solar,303,-104.91054036600,39.39388269100
3.97000000000,Solar,303,-104.89225057600,39.39219646300
6.93000000000,Solar,503,-105.30860665800,39.55170358200
5.00000000000,Solar,303,-104.87315964300,39.38751069400
10.00000000000,Solar,306,-104.60240509300,39.43594293600
7.50000000000,Solar,207,-104.68224250000,39.55303886200
7.60000000000,Solar,204,-104.73287338700,39.61001584800
2.60000000000,Solar,,-104.72545709000,39.45425970500
9.80000000000,Solar,204,-104.72798843100,39.61291222600
4.80000000000,Solar,303,-104.88813841900,39.39527815900
9.80000000000,Solar,302,-104.77822026700,39.49478910500
9.72000000000,Solar,102,-105.23731282700,38.85261592200
3.30000000000,Solar,310,-105.06808236800,39.46785541500
4.80000000000,Solar,303,-104.88813658100,39.39562237800
6.55000000000,Solar,404,-104.16888566100,39.68547782000
7.50000000000,Solar,306,-104.67497427100,39.39191369500
4.00000000000,Solar,303,-104.87122488200,39.35749835100
5.60000000000,Solar,504,-105.35850403400,39.49881774400
2.76000000000,Solar,509,-105.90923298400,39.30151159200
9.80000000000,Solar,306,-104.54588649300,39.41547304400
4.20000000000,Solar,301,-104.85433786700,39.37605110600
3.90000000000,Solar,306,-104.58408429100,39.45131514100
5.20000000000,Solar,205,-104.80137322700,39.56679034000
2.80000000000,Solar,401,-104.32461176200,39.74011305800
5.70000000000,Solar,102,-105.24233519000,38.92831901300
6.90000000000,Solar,206,-104.72457085200,39.62590866600
9.80000000000,Solar,309,-104.89210122300,39.47563751500
2.00000000000,Solar,104,-105.28913864800,38.76411525400
3.50000000000,Solar,403,-104.40067702500,39.67991527000
7.40000000000,Solar,202,-104.74782079900,39.52551622200
5.30000000000,Solar,308,-104.91135813800,39.12980288600
7.40000000000,Solar,309,-104.89606018700,39.47801304000
3.30000000000,Solar,310,-105.06502998300,39.47302716800
8.30000000000,Solar,312,-104.55490190500,39.36515360200
7.13000000000,Solar,205,-104.80126789400,39.53385865500
5.72000000000,Solar,511,-105.40838486700,39.68708486600
2.85000000000,Solar,206,-104.74046192500,39.62812871700
5.50000000000,Solar,403,-104.40550747600,39.67961045900
4.00000000000,Solar,314,-104.81399132800,39.50102612300
0.70000000000,Solar,509,-105.90837972700,39.26951354500
10.00000000000,Solar,318,-104.85774745900,39.42948369500
6.00000000000,Solar,304,-104.74766036000,39.51001406900
4.00000000000,Solar,207,-104.69718179500,39.56314878000
4.20000000000,Solar,303,-104.89064081100,39.39499697300
7.80000000000,Solar,302,-104.80251386400,39.50488449500
4.00000000000,Solar,403,-104.42844287200,39.67763036900
4.80000000000,Solar,303,-104.88933185500,39.39479970200
175.07000000000,Solar,303,-104.88486855600,39.40552119600
6.20000000000,Solar,206,-104.78705153500,39.61979849900
2.70000000000,Solar,511,-105.36563426400,39.71506947100
6.00000000000,Solar,204,-104.72638619900,39.61489635400
4.50000000000,Solar,207,-104.72016092100,39.49423816500
4.60000000000,Solar,314,-104.77930609300,39.49656906900
5.30000000000,Solar,303,-104.91517927600,39.39157436000
7.04000000000,Solar,306,-104.63744763900,39.39643524000
2.50000000000,Solar,202,-104.73996685700,39.54560970100
8.00000000000,Solar,313,-104.86456587400,39.33489970300
2.90000000000,Solar,303,-104.88763936900,39.39415930200
5.60000000000,Solar,206,-104.80728571700,39.61652770500
4.80000000000,Solar,302,-104.78843525800,39.52901947300
7.50000000000,Solar,,-104.73638133400,39.46079143000
5.67000000000,Solar,503,-105.38941728000,39.57784324200
9.80000000000,Solar,303,-104.91721272000,39.36733880500
5.00000000000,Solar,305,-104.78146835500,39.42194196400
1.40000000000,Solar,204,-104.74348463700,39.62179548600
6.00000000000,Solar,207,-104.65642527100,39.49877792700
3.71000000000,Solar,302,-104.79892443000,39.52205688700
9.80000000000,Solar,201,-104.77532688200,39.60001673600
3.91000000000,Solar,301,-104.79082716600,39.36274496100
5.04000000000,Solar,103,-105.20740052000,38.96139399000
9.80000000000,Solar,207,-104.71969458500,39.50110202900
4.20000000000,Solar,306,-104.55751958900,39.40788824400
4.80000000000,Solar,202,-104.79801772000,39.56248142400
3.50000000000,Solar,314,-104.81493320000,39.50057368400
9.90000000000,Solar,306,-104.55918729100,39.48052320300
6.00000000000,Solar,204,-104.72023680200,39.61485087000
5.70000000000,Solar,103,-105.34483390900,38.84175717000
9.00000000000,Solar,309,-104.89543444100,39.47621703500
3.20000000000,Solar,209,-104.81205631400,39.56571109400
4.50000000000,Solar,314,-104.81258764300,39.50060307000
3.45000000000,Solar,317,-104.81853136500,39.37915649900
3.80000000000,Solar,303,-104.87952557900,39.38321068700
4.50000000000,Solar,314,-104.81490173100,39.50176687500
3.50000000000,Solar,314,-104.81420456200,39.50102345100
5.20000000000,Solar,206,-104.74085772200,39.62413769700
7.50000000000,Solar,318,-104.87647453300,39.42913424100
4.20000000000,Solar,303,-104.88928151400,39.39376165600
9.80000000000,Solar,306,-104.59795582400,39.46945941300
2.80000000000,Solar,205,-104.80932917800,39.56523895500
3.22000000000,Solar,306,-104.63932599200,39.39528669900
3.00000000000,Solar,401,-104.32487052200,39.74918480000
5.00000000000,Solar,205,-104.80298726700,39.56505860800
1.84000000000,Solar,301,-104.85601460700,39.39671916600
4.00000000000,Solar,208,-105.16915339500,39.57663071200
5.50000000000,Solar,301,-104.81374890400,39.36590685400
5.41000000000,Solar,302,-104.79967964000,39.51527759000
9.80000000000,Solar,403,-104.48828422900,39.72048941700
3.99000000000,Solar,302,-104.78600293000,39.51030979600
7.05000000000,Solar,306,-104.52130519700,39.50068319500
6.60000000000,Solar,306,-104.63169857000,39.38624166700
6.90000000000,Solar,306,-104.51807726500,39.50424188300
3.10000000000,Solar,314,-104.80564716600,39.50165079100
9.80000000000,Solar,207,-104.64584687400,39.54853542400
6.80000000000,Solar,304,-104.74148430000,39.49905081300
9.10000000000,Solar,303,-104.91531665200,39.39314242900
5.75000000000,Solar,318,-104.86523014400,39.42164741400
5.30000000000,Solar,201,-104.74870105100,39.60426044300
4.70000000000,Solar,301,-104.85335258100,39.40259012700
75.56000000000,Solar,303,-104.88481480600,39.40608289900
6.00000000000,Solar,310,-105.08188649800,39.46588874400
3.50000000000,Solar,209,-104.81225297000,39.56401854700
6.24000000000,Solar,206,-104.78664282900,39.61254941600
7.70000000000,Solar,302,-104.79239038400,39.51735920800
3.50000000000,Solar,301,-104.80463208800,39.38017525600
4.60000000000,Solar,201,-104.77619410000,39.58569127500
3.00000000000,Solar,301,-104.79974186500,39.36066289700
6.80000000000,Solar,404,-104.21889014100,39.58446885600
5.00000000000,Solar,304,-104.76230616700,39.49779299000
3.22000000000,Solar,314,-104.80496946300,39.50014522800
8.27000000000,Solar,314,-104.80896321000,39.49327621700
5.76000000000,Solar,202,-104.74157234500,39.54650541900
4.80000000000,Solar,303,-104.89034429900,39.39525512100
5.00000000000,Solar,204,-104.73437533000,39.60960143800
3.00000000000,Solar,303,-104.87820536000,39.37595221500
10.00000000000,Solar,207,-104.66750624800,39.49395180100
5.10000000000,Solar,306,-104.60165328300,39.46803278500
4.00000000000,Solar,314,-104.81496735900,39.50124480900
8.00000000000,Solar,204,-104.72390204500,39.62363607500
3.20000000000,Solar,303,-104.89069730200,39.39516148100
5.00000000000,Solar,309,-104.89724147200,39.47703876500
7.70000000000,Solar,504,-105.41284657100,39.47956111300
9.90000000000,Solar,303,-104.93460136000,39.37388986400
225.00000000000,Solar,209,-104.82816110800,39.55915196900
4.14000000000,Solar,206,-104.72801007800,39.62727699200
9.90000000000,Solar,102,-105.09947891100,38.97087319100
3.50000000000,Solar,209,-104.81171295500,39.56431601200
8.96000000000,Solar,403,-104.44102237800,39.75466112100
6.50000000000,Solar,301,-104.81506072400,39.36744032800
3.40000000000,Solar,204,-104.75130190400,39.62134584600
4.00000000000,Solar,209,-104.81220146200,39.56502868800
6.00000000000,Solar,403,-104.43764045100,39.75469827100
4.50000000000,Solar,303,-104.88130531300,39.37513398000
3.90000000000,Solar,204,-104.74712150400,39.62296221100
9.20000000000,Solar,201,-104.76831733900,39.58969904800
3.80000000000,Solar,302,-104.76513937800,39.49374346100
7.90000000000,Solar,511,-105.32389445100,39.71398338500
4.10000000000,Solar,505,-105.53044694400,39.49267537600
6.82000000000,Solar,204,-104.74147175000,39.61991094600
10.00000000000,Solar,306,-104.55283904300,39.43888081700
7.00000000000,Solar,204,-104.74965694900,39.61853704600
3.91000000000,Solar,304,-104.74754136500,39.49392141300
16.00000000000,Solar,511,-105.38972743500,39.70607884800
9.90000000000,Solar,201,-104.76107529900,39.61209135800
1.40000000000,Solar,505,-105.52001891500,39.50424249300
6.10000000000,Solar,310,-105.06733612800,39.46982754500
6.60000000000,Solar,301,-104.81381386700,39.36698390400
2.70000000000,Solar,303,-104.90628433900,39.39244661500
5.13000000000,Solar,302,-104.79291078000,39.53136030500
8.50000000000,Solar,206,-104.73261980900,39.62804306700
5.28000000000,Solar,314,-104.81766710300,39.50678993500
8.84000000000,Solar,206,-104.72596752600,39.62466779700
9.75000000000,Solar,305,-104.68598204000,39.42401507800
1.50000000000,Solar,511,-105.34686913900,39.71554308400
4.70000000000,Solar,403,-104.44647669500,39.70744432800
5.30000000000,Solar,306,-104.57283210400,39.35661514100
5.04000000000,Solar,301,-104.79299805500,39.36365032500
9.20000000000,Solar,202,-104.75649489100,39.54040359700
4.00000000000,Solar,511,-105.41598704000,39.71445682500
5.00000000000,Solar,302,-104.78396076400,39.51749915900
4.20000000000,Solar,209,-104.81258996700,39.56576583000
5.10000000000,Solar,310,-105.08918930800,39.45801679300
9.80000000000,Solar,306,-104.66560612000,39.35174535700
9.60000000000,Solar,401,-104.34883618900,39.65289934400
4.93000000000,Solar,303,-104.87616599400,39.38723846300
8.70000000000,Solar,301,-104.80283572500,39.37865620000
6.00000000000,Solar,206,-104.79556351100,39.61722610400
5.00000000000,Solar,204,-104.75362561800,39.61570594000
9.60000000000,Solar,207,-104.70702984300,39.52764182500
4.80000000000,Solar,302,-104.79178256700,39.53108306800
6.00000000000,Solar,304,-104.75189605500,39.50441774900
6.30000000000,Solar,206,-104.78051162800,39.61182838000
3.80000000000,Solar,304,-104.75272494900,39.51374101200
4.80000000000,Solar,303,-104.88895495900,39.39494471600
6.24000000000,Solar,505,-105.41038070400,39.45644260400
5.70000000000,Solar,301,-104.82893241300,39.38819433400
5.40000000000,Solar,303,-105.00660161500,39.26114376000
9.90000000000,Solar,207,-104.73759449800,39.49799586300
3.02000000000,Solar,206,-104.78901790300,39.62055432500
4.10000000000,Solar,314,-104.81371056900,39.50136717100
3.95000000000,Solar,504,-105.32972969000,39.47649570200
4.80000000000,Solar,308,-104.92088817000,39.12351266600
4.50000000000,Solar,314,-104.81464148000,39.50210329700
4.93000000000,Solar,206,-104.78682687500,39.60862197000
5.30000000000,Solar,207,-104.72147080300,39.50219522600
7.80000000000,Solar,204,-104.72227671800,39.61809034200
5.10000000000,Solar,303,-104.90550446600,39.39198821800
5.60000000000,Solar,401,-104.31995870400,39.75077943400
7.83000000000,Solar,505,-105.45254206500,39.42767670400
6.30000000000,Solar,304,-104.74083094300,39.49592634500
4.80000000000,Solar,303,-104.88952380200,39.39400629100
9.20000000000,Solar,511,-105.43114563900,39.72626825200
6.20000000000,Solar,206,-104.72390163500,39.62622931400
4.60000000000,Solar,310,-105.07176570800,39.47082425200
2.99000000000,Solar,201,-104.74620568200,39.59980086600
10.00000000000,Solar,509,-105.74382763000,39.26720492000
4.50000000000,Solar,303,-104.88927163900,39.39615392000
10.00000000000,Solar,301,-104.78403642000,39.36519350600
3.90000000000,Solar,505,-105.44597581400,39.41324369900
4.00000000000,Solar,207,-104.73580962700,39.51181450900
8.00000000000,Solar,302,-104.80117853600,39.51969924900
7.00000000000,Solar,314,-104.81507374500,39.50505059000
3.60000000000,Solar,202,-104.79459577600,39.56230962800
8.00000000000,Solar,318,-104.86858111200,39.43724834700
2.52000000000,Solar,301,-104.80701624200,39.37202427800
4.50000000000,Solar,206,-104.73749005400,39.62802395400
9.28000000000,Solar,206,-104.72594425500,39.62575426900
3.60000000000,Solar,303,-104.89200498700,39.39270843000
4.80000000000,Solar,303,-104.88823871400,39.39428130400
4.50000000000,Solar,303,-104.87765114100,39.39662790900
9.80000000000,Solar,207,-104.68144435800,39.55032037600
3.40000000000,Solar,509,-105.75307450800,39.34795126500
6.00000000000,Solar,311,-104.91050482800,39.40810159500
6.96000000000,Solar,318,-104.87158587100,39.43424719500
4.20000000000,Solar,303,-104.89003829700,39.39401733300
4.50000000000,Solar,206,-104.73765806200,39.63108498800
4.00000000000,Solar,318,-104.87379802800,39.44274431600
7.80000000000,Solar,306,-104.58368690900,39.41804285100
8.30000000000,Solar,103,-105.24156485000,38.99805923700
5.30000000000,Solar,102,-105.15186736800,38.96196736400
4.90000000000,Solar,302,-104.78613191900,39.51903688500
9.69000000000,Solar,314,-104.80999514700,39.50509327600
3.48000000000,Solar,205,-104.79778327200,39.53711873600
8.10000000000,Solar,401,-104.32342401900,39.74141036600
7.56000000000,Solar,207,-104.64582818400,39.52380711900
6.70000000000,Solar,403,-104.41435156000,39.69601348300
4.80000000000,Solar,303,-104.88969723900,39.39592333000
2.70000000000,Solar,310,-105.06899879100,39.47659205600
1.80000000000,Wind,404,-104.20265972200,39.81831000500
5.00000000000,Solar,505,-105.51559722400,39.51584672500
4.90000000000,Solar,206,-104.73652640100,39.62772496200
3.00000000000,Solar,306,-104.60219104900,39.35978224000
3.60000000000,Solar,302,-104.78430460900,39.51552332500
6.10000000000,Solar,505,-105.46885160200,39.49058928000
10.00000000000,Solar,507,-105.78230971000,39.48016112100
3.10000000000,Solar,204,-104.73426876000,39.61179237300
5.00000000000,Solar,202,-104.70387262900,39.54303137900
5.46000000000,Solar,206,-104.72351715100,39.62665127500
5.10000000000,Solar,314,-104.81064738100,39.49518637700
3.60000000000,Solar,309,-104.90803550300,39.46761805000
8.50000000000,Solar,310,-105.07996764400,39.46037283000
9.99000000000,Solar,103,-105.37518090500,38.87874352800
5.22000000000,Solar,105,-105.91399285200,38.88956721500
5.70000000000,Solar,207,-104.72117625600,39.50217100200
5.76000000000,Solar,101,-105.04037070800,39.00155361000
7.50000000000,Solar,207,-104.66698916900,39.48868543800
3.50000000000,Solar,209,-104.81168432600,39.56530509200
9.70000000000,Solar,202,-104.71666731600,39.54747813900
3.50000000000,Solar,209,-104.81185661200,39.56572499600
6.50000000000,Solar,306,-104.62762833400,39.36279365400
10.00000000000,Solar,401,-104.32014061100,39.58328748000
3.99000000000,Solar,206,-104.72152457600,39.62682258600
4.20000000000,Solar,301,-104.80842553000,39.36676403600
4.00000000000,Solar,205,-104.79332288900,39.55501209100
1.80000000000,Wind,403,-104.48040126000,39.70951748600
8.00000000000,Solar,306,-104.60682940900,39.53095536700
3.60000000000,Solar,314,-104.82087113700,39.50364410900
3.80000000000,Solar,313,-104.86239054300,39.33641854700
4.50000000000,Solar,306,-104.56848756000,39.45314064800
4.50000000000,Solar,206,-104.80115735700,39.62159788800
2.10000000000,Solar,504,-105.36055817200,39.50444870700
5.00000000000,Solar,503,-105.39170492200,39.57686311500
4.50000000000,Solar,314,-104.81582468100,39.50092467600
3.40000000000,Solar,314,-104.81337749100,39.50183360200
4.50000000000,Solar,314,-104.81585133500,39.50076573300
10.00000000000,Solar,203,-105.16152529600,39.56620915700
9.66000000000,Solar,105,-105.94344850300,38.91940787600
6.00000000000,Solar,401,-104.32641338100,39.75753030800
4.80000000000,Solar,204,-104.72765149300,39.61395024700
9.30000000000,Solar,201,-104.76013116500,39.58654838800
4.50000000000,Solar,503,-105.32119406400,39.55431126500
6.90000000000,Solar,308,-104.87855408800,39.11741105900
6.00000000000,Solar,305,-104.76090071800,39.43800955000
10.00000000000,Solar,102,-105.23127634800,38.85534735700
7.20000000000,Solar,204,-104.76380793400,39.60846334400
3.30000000000,Solar,302,-104.78129263200,39.50074874800
8.30000000000,Solar,306,-104.51591853600,39.51024122100
9.90000000000,Solar,305,-104.70202124600,39.43286700500
2.57000000000,Solar,206,-104.74058382600,39.62279601500
6.60000000000,Solar,317,-104.84111391300,39.42102411100
4.80000000000,Solar,303,-104.88878421400,39.39549159600
16.38000000000,Solar,306,-104.56309607600,39.39368346700
0.90000000000,Wind,103,-105.49103039300,38.93538647900
8.20000000000,Solar,318,-104.85285752700,39.42815740900
19.44000000000,Solar,201,-104.70762894300,39.61907424700
4.80000000000,Solar,207,-104.72688017300,39.51217550200
6.20000000000,Solar,306,-104.57304725600,39.38410092000
4.50000000000,Solar,314,-104.81508690800,39.50100788600
3.20000000000,Solar,102,-105.25585847100,38.83324867300
3.50000000000,Solar,314,-104.81259469000,39.50120180300
3.10000000000,Solar,504,-105.40729135900,39.47070167800
8.90000000000,Solar,206,-104.74137713500,39.62418498900
4.50000000000,Solar,314,-104.81286364700,39.50152162500
5.25000000000,Solar,310,-105.08820447300,39.46329015900
7.40000000000,Solar,504,-105.40876010800,39.49501173900
5.60000000000,Solar,505,-105.47612174500,39.46091207800
4.80000000000,Solar,303,-104.89014477200,39.39454379900
5.00000000000,Solar,202,-104.80210733800,39.56231536600
6.00000000000,Solar,206,-104.78265377500,39.62306548100
3.50000000000,Solar,209,-104.81215213300,39.56489463400
2.40000000000,Wind,404,-104.19594236000,39.59056177000
3.20000000000,Solar,209,-104.81267273400,39.56459320800
5.40000000000,Solar,201,-104.74557519400,39.59617736800
3.50000000000,Solar,209,-104.81254180200,39.56433053500
4.00000000000,Solar,305,-104.81934117400,39.38991304600
3.50000000000,Solar,303,-104.88885385700,39.39414324200
4.06000000000,Solar,101,-105.03475339200,38.97562380800
4.50000000000,Solar,314,-104.81335162700,39.50103413700
2.76000000000,Solar,401,-104.19327859100,39.67899005400
4.20000000000,Solar,209,-104.81251340000,39.56563535900
6.00000000000,Solar,313,-104.77934972200,39.27989634600
3.71000000000,Solar,205,-104.79637705200,39.53998724400
9.90000000000,Solar,308,-104.90865970500,39.12419264100
5.80000000000,Solar,314,-104.78138060400,39.49644551800
2.70000000000,Solar,301,-104.80990266200,39.36801179400
5.80000000000,Solar,204,-104.72544757900,39.61436236700
5.10000000000,Solar,304,-104.75543005600,39.51551449300
2.90000000000,Solar,301,-104.85533615100,39.39120348000
6.50000000000,Dual-S_W,509,-105.84071470800,39.36032288200
3.40000000000,Solar,206,-104.74060771300,39.62174628500
4.50000000000,Solar,303,-104.88839286200,39.39454107300
6.30000000000,Solar,302,-104.79512400600,39.50916006100
4.50000000000,Solar,314,-104.81558304300,39.50123498600
4.00000000000,Solar,312,-104.51289097300,39.49268817100
6.00000000000,Solar,306,-104.55513145600,39.41697580800
4.50000000000,Solar,511,-105.45435262700,39.72025267400
9.80000000000,Solar,207,-104.65443020400,39.54589946400
6.00000000000,Solar,302,-104.79453899800,39.52933123100
2.01000000000,Solar,313,-104.82949412500,39.32021013200
7.90000000000,Solar,312,-104.34627121100,39.31416912400
3.08000000000,Solar,302,-104.79831182400,39.50493623200
4.20000000000,Solar,206,-104.79390920500,39.61811922600
3.70000000000,Solar,303,-104.88767645100,39.39572358000
3.71000000000,Solar,506,-105.45227690800,39.39202055500
10.00000000000,Solar,503,-105.28653029800,39.49336148100
6.00000000000,Solar,302,-104.78621671600,39.53190558900
5.98000000000,Solar,318,-104.85140020400,39.42843905500
6.00000000000,Solar,304,-104.73696346500,39.51049211200
7.28000000000,Solar,207,-104.69657280900,39.48884106300
3.00000000000,Solar,301,-104.80502342500,39.37977569200
5.60000000000,Solar,505,-105.47192609900,39.48850524100
4.50000000000,Solar,511,-105.41458290300,39.71919501300
3.00000000000,Solar,305,-104.73780583400,39.44761643300
6.00000000000,Solar,206,-104.72448862700,39.62478836200
3.50000000000,Solar,209,-104.81076745900,39.56572512900
1.30000000000,Solar,203,-105.14914078600,39.53937476400
4.50000000000,Solar,313,-104.83511160300,39.34136213900
3.08000000000,Solar,314,-104.80094907300,39.49739612200
3.20000000000,Solar,303,-104.88911806100,39.39587276300
5.60000000000,Solar,206,-104.72345905500,39.62605129700
8.20000000000,Solar,207,-104.67592048600,39.51314118600
9.71000000000,Solar,504,-105.34844799700,39.42652292600
9.45000000000,Solar,509,-105.75162169200,39.39481686400
4.80000000000,Solar,202,-104.79804667100,39.55726976900
5.70000000000,Solar,306,-104.55957507500,39.48142503100
5.00000000000,Solar,305,-104.76627651500,39.43590908500
6.27000000000,Solar,207,-104.71942284800,39.51800049500
4.50000000000,Solar,314,-104.81344057200,39.50059238900
3.30000000000,Solar,504,-105.42508376700,39.47789083700
3.50000000000,Solar,209,-104.81110178100,39.56530334900
4.90000000000,Solar,201,-104.78363961000,39.59881543900
9.90000000000,Solar,206,-104.79458345000,39.59383568600
1.72000000000,Solar,504,-105.29943040600,39.47736999900
9.50000000000,Solar,303,-104.89045235600,39.39201610500
6.40000000000,Solar,306,-104.65203268400,39.34776248100
3.00000000000,Solar,403,-104.44055054900,39.75567979400
2.30000000000,Solar,504,-105.32108462400,39.41655640000
0.60000000000,Solar,505,-105.52181161000,39.48992771400
6.00000000000,Solar,309,-104.89113985500,39.46758643200
5.00000000000,Solar,209,-104.81320107200,39.54357946900
2.80000000000,Solar,504,-105.35365644700,39.50473381300
6.67000000000,Solar,301,-104.83558030700,39.37311683100
3.60000000000,Solar,102,-105.10118029000,38.98773956200
9.60000000000,Solar,305,-104.65812817000,39.40860115400
5.00000000000,Solar,407,-104.48691170500,39.83466033400
8.40000000000,Solar,504,-105.31273721900,39.51813905800
9.41000000000,Solar,205,-104.78497696700,39.54277775500
3.80000000000,Solar,314,-104.80833873200,39.50884563500
5.00000000000,Solar,305,-104.76650415100,39.43482753100
6.50000000000,Solar,303,-104.98581085500,39.25641687300
3.00000000000,Solar,202,-104.79655176300,39.55832777900
9.86000000000,Solar,101,-105.05897786000,39.01457773300
4.90000000000,Solar,206,-104.79726756000,39.62387538700
7.50000000000,Solar,508,-105.93530433700,38.88078758700
5.00000000000,Solar,303,-104.87993743300,39.39449003600
3.64000000000,Solar,301,-104.80902890000,39.37483739200
5.90000000000,Solar,504,-105.37093764600,39.46361139600
9.60000000000,Solar,201,-104.75169153300,39.60069331400
6.27000000000,Solar,302,-104.80149647500,39.52052445200
3.91000000000,Solar,301,-104.85622949000,39.39673464800
4.20000000000,Dual-S_W,504,-105.35492498100,39.42221824800
8.50000000000,Solar,403,-104.40062165600,39.67955644500
3.80000000000,Solar,303,-104.88918191600,39.39482701100
6.30000000000,Solar,313,-104.85749410500,39.33775749900
3.00000000000,Solar,204,-104.73048840700,39.62382391700
4.62000000000,Solar,302,-104.76237919000,39.49549356700
4.65000000000,Solar,104,-105.38216336000,38.80393997100
8.20000000000,Solar,207,-104.69295376000,39.51793259500
6.55000000000,Solar,206,-104.73051106000,39.62495850500
4.50000000000,Solar,314,-104.79707291100,39.49627924400
4.50000000000,Solar,202,-104.74275491200,39.52882576000
4.50000000000,Solar,303,-104.88782970700,39.39477382600
6.11000000000,Solar,308,-104.90895053800,39.12105367800
8.69000000000,Solar,305,-104.71556389500,39.39335132500
6.30000000000,Solar,302,-104.79304844300,39.52604069700
4.80000000000,Solar,505,-105.42400082200,39.44614929400
1.96000000000,Solar,206,-104.79661795700,39.60752994800
4.80000000000,Solar,207,-104.72749004100,39.49674919900
5.70000000000,Solar,204,-104.75148499800,39.62928409300
10.00000000000,Solar,305,-104.64085396100,39.41082078100
9.90000000000,Solar,207,-104.73131661300,39.51881778200
8.50000000000,Solar,206,-104.79729909000,39.62347767100
3.20000000000,Solar,317,-104.82686584800,39.39748324200
4.50000000000,Solar,303,-104.88940300200,39.39374322300
5.80000000000,Solar,104,-105.49579292500,38.77952723300
8.55000000000,Solar,314,-104.80303323100,39.49978263400
3.00000000000,Solar,304,-104.75869951700,39.51042492700
2.50000000000,Solar,306,-104.62930613600,39.38675032700
4.20000000000,Solar,301,-104.78837281500,39.36632366600
6.00000000000,Solar,207,-104.62568485900,39.55707206100
7.80000000000,Solar,314,-104.79790549700,39.50491451200
